age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
38,2,86551,9,13,0,11,1,4,1,0,0,48,38
30,2,36383,9,13,2,11,0,4,1,0,0,40,25
25,2,146117,15,10,4,6,1,4,1,0,0,42,38
28,2,480861,11,9,2,6,0,4,1,0,0,45,38
39,2,206298,15,10,0,0,1,4,0,0,0,40,38
51,5,42017,15,10,0,9,1,4,0,0,0,40,38
29,2,160512,11,9,5,0,3,4,0,0,0,40,38
28,2,139568,1,7,4,0,1,4,1,0,0,40,38
49,3,349230,8,11,2,3,0,4,1,0,0,60,38
18,2,165754,15,10,4,7,3,4,0,0,0,30,38
37,2,175720,0,6,4,5,1,4,1,0,0,40,38
32,2,164507,11,9,4,5,1,4,1,0,0,40,3
40,4,117721,11,9,2,4,0,4,1,0,0,60,38
41,2,392167,0,6,0,11,1,4,1,0,0,48,38
90,2,141758,6,5,4,0,1,4,0,0,0,40,38
30,4,67072,9,13,3,2,1,4,1,6849,0,60,38
67,2,197816,15,10,2,11,0,4,1,0,1844,70,38
38,2,194304,15,10,0,13,1,2,1,0,0,55,38
29,2,34292,15,10,4,0,1,4,1,0,0,60,38
41,4,355918,9,13,5,2,1,4,1,0,0,35,38
45,2,319637,11,9,0,7,4,4,0,0,0,40,38
50,3,156623,14,15,2,9,0,1,1,7688,0,50,29
80,4,26865,5,4,4,4,4,4,1,0,0,20,38
37,2,122493,11,9,2,13,0,4,1,0,0,45,38
38,2,242559,11,9,4,0,1,4,0,0,0,38,38
51,2,257485,15,10,2,2,0,4,1,0,0,40,38
41,2,24763,11,9,0,13,4,4,1,7443,0,40,38
42,2,162140,9,13,2,3,0,4,1,7298,0,45,38
37,2,226947,8,11,2,2,0,4,1,0,0,40,38
54,4,156800,9,13,2,2,0,4,1,0,0,50,38
38,3,312232,15,10,2,11,0,4,1,0,0,50,38
26,2,456618,11,9,4,7,1,4,1,0,0,40,25
39,2,150217,15,10,0,11,1,4,0,0,0,38,38
63,4,106551,11,9,2,2,0,4,1,0,0,40,38
22,2,207940,15,10,4,5,3,4,0,0,0,36,38
24,0,127185,7,12,2,3,5,4,0,0,0,40,38
37,2,361888,9,13,4,9,1,4,1,10520,0,40,38
28,2,295163,2,8,0,4,1,4,1,0,0,40,38
53,2,193720,15,10,2,3,0,4,1,0,1977,40,38
29,2,136017,0,6,4,2,1,4,1,0,0,48,38
22,2,203182,9,13,4,3,2,4,0,0,0,20,38
28,2,184831,15,10,2,3,0,4,1,0,0,40,38
28,2,354095,15,10,4,11,1,4,0,0,0,40,38
27,4,115705,15,10,4,11,1,4,1,0,0,50,38
19,0,215891,15,10,4,0,3,4,0,0,0,10,38
32,2,46691,9,13,4,0,1,4,0,0,0,40,38
28,1,191177,12,14,2,9,5,4,0,0,0,20,38
43,2,397280,7,12,4,9,1,4,1,0,0,50,38
32,2,101709,9,13,2,9,0,1,1,0,0,40,38
48,4,30840,15,10,2,9,0,4,1,5013,0,45,38
24,2,187717,9,13,4,0,3,4,0,0,0,40,38
40,2,235371,8,11,0,9,4,4,1,0,0,40,38
21,2,277408,15,10,4,7,4,4,0,0,0,35,38
38,2,111128,7,12,2,3,0,4,1,0,0,40,38
37,2,161141,11,9,4,5,1,4,1,0,0,40,38
34,2,245211,11,9,4,2,4,4,1,2036,0,30,38
34,4,56964,11,9,2,13,0,4,1,0,0,35,38
51,0,72436,11,9,2,3,0,4,1,0,0,57,38
46,0,219293,11,9,2,0,0,2,1,0,0,80,38
31,2,258932,11,9,3,7,1,4,0,0,0,80,21
33,2,163392,11,9,2,9,0,0,1,0,0,48,38
31,2,331065,9,13,4,3,1,4,0,0,1408,40,38
24,2,172496,9,13,4,12,1,4,1,0,0,55,38
44,2,157614,11,9,0,11,3,4,1,0,0,38,38
31,2,254304,0,6,0,2,1,4,1,0,0,38,38
41,2,116379,12,14,2,9,0,1,1,0,0,55,35
39,2,155603,15,10,4,7,3,2,0,0,2205,40,38
60,2,117509,6,5,2,2,0,4,1,0,0,40,38
38,2,104094,15,10,2,11,0,4,1,0,0,40,38
46,2,121124,7,12,2,3,0,4,1,15024,0,50,38
40,2,170108,12,14,2,9,0,4,1,0,0,40,38
36,5,86805,15,10,2,3,5,4,0,7298,0,39,38
45,2,361842,11,9,6,2,1,4,0,0,0,40,38
52,2,94391,11,9,2,0,0,4,1,0,0,40,38
20,2,114874,15,10,4,0,3,4,1,0,0,30,38
21,2,259510,11,9,4,5,3,4,1,0,0,36,38
22,2,194829,9,13,4,3,1,4,1,0,0,30,38
27,2,68037,15,10,4,3,1,4,1,0,0,45,38
49,2,323798,15,10,0,3,1,4,1,3325,0,50,38
44,1,254146,12,14,2,9,0,4,1,0,0,40,38
59,2,291529,0,6,6,6,1,4,1,0,0,52,38
54,2,145714,11,9,2,12,0,4,1,7688,0,25,38
41,4,254818,12,14,0,5,4,4,1,0,0,40,28
32,2,100662,6,5,5,6,4,4,0,0,0,40,3
33,2,96245,7,12,2,9,0,4,1,0,0,50,38
40,5,150874,12,14,0,3,4,4,0,1506,0,40,38
32,1,95530,15,10,2,7,0,4,1,0,0,40,38
28,2,261278,8,11,4,12,1,2,0,0,0,40,38
29,2,57423,8,11,2,6,0,4,1,0,0,48,38
55,2,92215,11,9,4,0,1,4,0,0,0,45,38
52,2,443742,15,10,0,3,1,4,1,0,0,60,38
23,2,202284,9,13,4,11,3,4,1,0,0,20,38
41,4,95708,12,14,4,3,1,1,1,0,0,45,38
37,0,90881,15,10,5,3,1,4,1,8614,0,55,38
37,2,112497,12,14,2,3,0,4,1,0,0,40,38
51,2,189511,8,11,2,7,0,4,1,0,0,50,10
31,2,168906,9,13,0,3,1,4,0,0,0,50,38
41,2,220460,11,9,4,11,3,4,1,0,0,40,38
29,4,85572,1,7,2,7,5,4,0,0,0,5,38
27,2,217530,11,9,2,6,0,4,1,0,0,40,25
59,2,279636,11,9,4,0,1,4,1,0,0,50,12
18,2,120029,15,10,4,0,2,4,0,0,0,20,38
39,2,230329,11,9,2,2,0,4,1,0,0,35,38
41,2,174395,12,14,2,9,0,4,1,0,0,40,38
29,2,452205,11,9,0,7,4,4,0,0,0,36,38
46,2,152249,11,9,3,7,1,4,1,0,0,35,25
50,2,36480,11,9,2,3,0,4,1,0,0,40,38
22,2,341368,15,10,4,7,1,4,1,0,0,50,38
30,2,167832,11,9,2,6,0,4,1,0,0,40,38
19,2,298891,1,7,4,11,1,4,0,0,0,40,15
38,2,27997,8,11,0,2,1,4,1,0,0,40,38
38,2,179668,9,13,2,9,0,4,1,0,0,50,38
27,2,332187,9,13,4,0,1,4,0,0,0,65,38
44,1,208528,7,12,2,4,0,4,1,0,0,30,38
25,5,262664,9,13,2,10,0,4,1,0,0,40,38
42,2,175935,11,9,0,13,1,4,1,0,1980,46,38
39,2,42044,1,7,2,13,0,4,1,0,0,40,38
29,2,267989,11,9,2,2,0,4,1,0,0,45,38
33,4,295621,9,13,2,9,0,2,1,0,0,25,38
19,2,86150,1,7,4,11,3,1,0,0,0,19,29
40,2,104892,9,13,2,12,0,4,1,0,0,40,38
29,2,214702,11,9,4,2,1,4,1,0,1974,35,38
38,2,229009,11,9,2,7,0,4,1,0,0,45,38
36,2,48972,15,10,0,0,4,4,0,0,0,40,38
37,2,167613,11,9,2,7,0,4,1,0,0,40,38
40,2,360884,15,10,2,0,5,4,0,7298,0,40,38
25,2,50103,11,9,4,11,4,4,0,0,0,40,38
22,2,203182,15,10,5,11,4,4,0,0,0,43,38
51,2,40641,15,10,2,3,0,4,1,0,0,60,38
19,2,333953,2,8,4,7,2,4,0,0,0,30,38
36,2,178487,11,9,0,13,3,4,1,0,0,60,38
45,4,319122,9,13,4,11,1,4,1,14084,0,45,38
40,3,182437,7,12,2,11,0,4,1,15024,0,50,38
17,2,166242,0,6,4,7,3,4,0,0,0,15,38
37,2,166744,11,9,0,7,4,4,0,0,0,12,38
23,2,177526,9,13,4,3,1,4,1,0,0,40,38
56,2,98809,5,4,2,6,5,4,0,5013,0,45,38
53,2,177727,11,9,2,6,0,4,1,0,0,40,38
22,1,238831,15,10,4,10,3,4,1,0,0,40,38
73,4,336007,11,9,2,11,0,4,1,0,0,40,38
30,2,427474,6,5,2,7,0,4,1,0,0,40,25
47,2,188081,11,9,2,6,0,4,1,0,0,40,38
19,2,144161,11,9,4,13,3,4,1,0,0,30,38
40,2,167265,12,14,0,9,1,4,1,0,0,43,38
41,2,179580,15,10,0,7,1,4,0,0,0,36,38
18,2,77845,15,10,4,0,3,4,1,0,1602,15,38
22,5,64292,9,13,4,9,3,4,0,0,0,43,38
29,2,183111,8,11,2,6,0,4,1,0,0,40,38
34,2,265807,15,10,5,2,1,4,1,0,0,45,38
28,2,111520,1,7,4,6,4,4,0,0,0,40,26
51,2,161691,11,9,2,0,5,4,0,0,0,40,38
41,2,59938,11,9,0,0,4,4,0,0,0,43,38
36,2,317040,8,11,0,0,4,2,0,0,0,54,38
32,2,168981,11,9,4,0,2,4,0,0,0,35,38
40,5,269733,8,11,4,2,1,4,1,0,0,40,38
25,2,29599,11,9,4,4,1,4,1,0,0,40,38
37,1,191364,7,12,2,3,0,4,1,0,0,40,9
25,2,184303,15,10,5,8,2,4,0,0,0,30,7
25,2,197871,9,13,4,3,1,4,1,0,0,50,38
51,2,302847,11,9,2,2,0,4,1,0,0,54,38
53,2,346871,11,9,0,9,1,4,1,4787,0,46,38
47,2,200734,9,13,4,3,4,2,0,0,0,45,38
41,2,188307,11,9,0,2,4,4,0,0,0,40,38
24,2,289448,8,11,4,0,3,1,0,0,0,40,29
27,2,152231,15,10,2,6,0,4,1,0,0,45,38
58,0,200042,15,10,2,3,0,4,1,15024,0,40,38
39,2,235259,15,10,0,0,1,4,0,0,0,40,38
52,1,378045,11,9,0,0,1,4,0,0,0,45,38
43,2,116852,11,9,2,3,5,4,0,0,0,36,31
29,2,176027,9,13,4,9,1,4,0,0,0,40,38
43,4,101534,15,10,2,3,0,4,1,0,1902,15,38
68,0,422013,11,9,0,9,1,4,0,0,3683,40,38
27,2,161683,1,7,2,6,0,4,1,0,0,42,38
62,2,368476,4,3,2,4,0,4,1,0,0,24,25
45,2,297676,7,12,6,11,4,4,0,0,0,40,4
35,2,216473,15,10,2,0,0,4,1,0,0,50,38
48,2,102092,11,9,2,2,0,4,1,0,0,40,38
70,2,206232,0,6,2,6,0,4,1,0,0,50,38
25,2,169759,11,9,4,5,3,4,1,0,0,95,38
19,2,87653,15,10,4,7,3,4,0,0,0,25,38
31,2,315128,15,10,4,0,1,4,0,0,0,52,38
51,2,55507,11,9,2,2,0,2,1,0,0,40,38
25,2,200318,11,9,2,13,0,4,1,0,0,60,38
36,2,54229,7,12,2,3,5,4,0,0,0,37,38
43,2,190786,11,9,2,7,0,4,1,0,0,40,38
35,2,49749,15,10,0,0,1,4,0,0,0,40,38
66,2,141085,11,9,6,8,1,4,0,0,0,8,38
52,2,198863,14,15,0,3,1,4,1,0,2559,60,38
46,0,167381,11,9,2,0,5,4,0,0,0,40,38
22,2,185452,9,13,4,3,3,4,0,0,0,40,38
44,5,59460,11,9,2,7,5,4,0,0,0,15,38
28,2,90547,11,9,2,7,5,2,0,0,0,23,38
53,2,82646,10,16,0,3,1,4,0,0,0,55,38
19,2,280146,15,10,4,5,3,4,1,0,0,20,38
50,4,192654,0,6,4,2,1,4,1,0,0,25,38
37,4,192251,0,6,2,7,5,4,0,2635,0,40,38
37,2,186434,11,9,2,7,0,2,1,0,0,40,38
50,3,163921,11,9,2,11,0,4,1,0,0,48,38
23,2,293565,0,6,4,5,1,4,1,0,0,40,38
27,2,19395,15,10,2,5,5,4,0,0,0,35,38
30,3,292465,9,13,4,3,1,4,1,0,0,40,38
24,4,102942,15,10,4,7,1,4,0,0,0,50,38
59,1,197290,6,5,2,7,0,4,1,0,0,40,38
39,2,36376,15,10,2,4,0,4,1,0,0,60,38
25,4,189027,11,9,2,4,0,4,1,0,0,30,38
57,4,103948,14,15,2,9,0,4,1,0,0,30,38
55,1,296085,7,12,2,9,0,1,1,0,0,40,38
33,2,238912,10,16,2,9,0,4,1,0,0,60,38
34,2,271933,11,9,2,5,5,4,0,0,0,40,38
44,4,343190,15,10,2,2,0,4,1,0,1887,55,38
37,2,200863,15,10,6,2,4,4,1,0,0,40,38
47,2,164113,15,10,2,2,0,2,1,7688,0,40,38
26,2,164583,11,9,0,11,4,4,0,0,0,30,38
44,2,29762,11,9,0,13,1,4,1,0,0,68,38
53,5,105728,11,9,2,7,5,0,0,0,0,28,38
43,2,462180,14,15,2,9,0,4,1,99999,0,60,38
39,0,290321,8,11,2,9,0,4,1,0,0,50,38
43,2,91959,9,13,2,3,0,4,1,0,0,45,38
51,2,176969,11,9,2,6,0,4,1,0,0,48,38
52,2,141301,11,9,0,6,1,4,0,0,0,40,38
58,2,354024,11,9,2,0,5,4,0,0,0,40,38
23,2,33105,15,10,4,5,3,0,1,0,0,40,38
39,2,185053,11,9,4,6,1,4,0,0,0,40,38
30,2,110622,9,13,0,3,1,1,0,0,0,40,2
30,2,39150,11,9,2,6,0,4,1,0,0,40,38
45,1,53123,1,7,2,7,5,4,0,0,0,25,38
34,2,84154,9,13,2,11,0,4,1,0,0,50,38
23,2,211046,11,9,4,11,1,4,0,2463,0,40,38
40,4,33068,11,9,2,4,0,4,1,0,0,50,38
20,2,107801,7,12,4,7,3,4,0,0,2205,18,38
27,2,405855,6,5,4,2,2,4,1,0,0,40,25
57,2,41762,11,9,2,2,0,1,1,0,0,40,34
51,4,78631,15,10,2,3,0,0,1,0,0,60,38
56,2,83196,11,9,2,3,0,4,1,0,0,50,38
30,2,46712,11,9,0,7,1,4,0,0,0,40,38
50,2,289390,11,9,2,2,0,4,1,0,0,47,38
24,1,134181,9,13,4,9,3,4,0,0,0,50,38
30,2,111567,11,9,4,2,3,4,1,0,0,48,38
48,4,167918,12,14,2,11,0,1,1,0,0,50,18
48,2,345831,15,10,2,12,0,4,1,0,0,40,38
19,2,206399,11,9,4,6,3,2,0,0,0,40,38
24,2,117959,11,9,2,5,0,4,1,4386,0,40,38
42,2,204450,11,9,2,5,0,2,1,0,0,40,38
23,2,170070,2,8,4,7,1,4,0,0,0,38,38
49,2,195956,9,13,0,12,4,4,0,0,0,35,38
24,1,387108,15,10,2,10,0,2,1,0,0,40,38
23,2,60331,15,10,0,3,1,4,1,0,0,50,38
28,2,180928,15,10,2,5,0,4,1,5013,0,55,38
27,2,183802,11,9,2,5,0,4,1,0,0,40,38
35,2,290226,11,9,4,13,3,4,1,0,0,40,38
46,2,169180,8,11,0,0,1,4,0,0,0,40,38
49,2,122066,4,3,2,7,0,4,1,0,2603,40,11
42,2,171424,9,13,2,12,0,4,1,7298,0,45,38
28,2,154863,9,13,4,0,3,2,1,0,0,35,38
30,2,55291,9,13,2,9,0,4,1,0,0,40,38
52,2,347519,9,13,2,3,0,4,1,0,0,55,38
20,5,177787,15,10,4,7,3,4,0,0,0,20,38
74,2,183701,0,6,6,7,1,2,0,0,0,6,38
68,2,163346,11,9,6,6,1,4,0,0,0,32,38
17,1,175587,1,7,4,10,3,4,1,0,0,30,38
33,2,123291,11,9,2,6,0,4,1,0,0,84,38
36,2,281021,11,9,4,13,1,4,1,0,0,45,38
19,4,342384,1,7,2,2,3,4,1,0,2129,55,38
38,2,182526,9,13,3,9,1,4,0,0,0,40,38
46,2,220269,15,10,2,12,0,4,1,0,0,40,38
41,1,111891,5,4,4,7,4,2,0,0,0,40,38
28,2,33374,1,7,3,7,4,4,0,0,0,35,38
19,2,355477,11,9,4,7,3,2,1,0,0,25,38
43,3,175485,15,10,2,3,0,4,1,0,0,40,38
27,2,113464,3,2,4,7,3,3,1,0,0,35,5
43,0,77370,11,9,2,13,0,4,1,0,0,40,38
58,2,265086,9,13,2,3,0,4,1,0,0,50,38
28,2,185957,11,9,2,0,5,4,0,0,0,40,38
30,2,182177,11,9,4,7,1,4,1,0,0,40,20
21,2,226145,15,10,4,5,3,4,1,0,0,30,38
31,2,176969,9,13,4,3,1,4,1,0,0,55,38
45,2,31339,9,13,2,0,0,4,1,0,0,45,38
32,2,262153,11,9,2,6,0,4,1,0,0,40,38
23,2,268525,11,9,2,6,0,4,1,0,0,48,38
61,2,241013,5,4,6,4,1,2,1,0,0,40,38
34,2,183557,11,9,0,6,1,4,0,0,0,25,38
63,4,122442,15,10,2,7,0,4,1,0,0,48,38
45,2,358701,2,8,4,7,3,4,1,0,0,10,25
44,4,315406,1,7,2,4,0,4,1,0,0,88,38
23,5,278155,9,13,4,0,3,4,1,0,0,40,38
18,1,159032,5,4,4,4,3,4,1,0,0,40,38
51,2,241745,4,3,5,6,4,4,0,0,0,40,25
20,2,24008,15,10,4,5,1,4,1,0,0,24,38
27,2,242097,8,11,2,13,0,4,1,0,0,50,38
31,2,334744,11,9,5,13,1,4,1,0,0,40,38
28,2,156819,11,9,0,5,4,4,0,0,0,36,38
64,2,218490,9,13,0,3,1,4,1,27828,0,55,38
38,5,267540,15,10,5,0,4,2,0,0,0,38,38
24,2,265567,1,7,4,2,3,4,1,0,0,35,38
61,5,199495,2,8,2,2,0,4,1,0,0,40,38
49,4,215096,6,5,0,7,1,4,0,0,0,20,38
45,2,205424,15,10,2,11,0,4,1,0,0,65,38
46,2,184632,8,11,2,2,0,4,1,0,0,50,38
22,2,221745,15,10,0,6,3,4,0,0,0,40,38
43,2,191196,15,10,2,3,0,4,1,0,0,55,38
44,2,165492,15,10,2,11,0,4,1,0,0,40,38
37,2,196338,6,5,5,8,4,4,0,0,0,16,25
38,2,172538,9,13,2,3,0,4,1,15024,0,50,38
32,5,182556,9,13,2,10,0,4,1,0,1887,45,38
26,2,205036,11,9,4,5,1,4,1,0,0,42,38
34,2,293900,1,7,3,2,1,2,1,0,0,55,38
35,2,243357,1,7,5,7,4,2,0,0,0,40,38
28,1,33662,12,14,2,9,5,4,0,7298,0,40,38
35,3,175769,11,9,2,11,0,4,1,0,0,65,38
21,2,34616,15,10,4,7,3,4,0,0,0,25,38
50,2,23686,15,10,2,0,2,4,0,0,0,35,38
19,2,66838,15,10,4,11,3,4,0,0,0,9,38
40,1,180123,11,9,3,4,3,2,1,0,0,40,38
25,2,391192,8,11,4,2,3,4,1,0,0,40,38
38,2,187983,14,15,2,11,5,4,0,0,0,40,38
33,2,104509,11,9,0,0,3,4,0,0,0,40,38
29,2,285419,2,8,4,12,1,4,1,0,0,40,38
54,2,123011,11,9,2,6,0,4,1,0,0,40,30
32,2,137076,15,10,2,3,0,4,1,15024,0,60,38
34,2,232855,15,10,5,7,4,2,0,0,0,37,38
90,4,282095,15,10,2,4,0,4,1,0,0,40,38
35,2,217605,11,9,2,5,5,4,0,0,0,40,38
18,2,266681,1,7,4,7,3,4,1,0,0,20,38
37,2,380614,7,12,2,9,5,4,0,0,0,13,38
30,2,175856,12,14,2,9,0,4,1,0,0,38,38
36,2,136343,9,13,2,9,0,4,1,0,0,40,38
29,1,175262,12,14,2,9,2,4,1,0,0,35,38
37,1,118909,11,9,0,0,4,2,0,0,0,35,38
42,2,246011,9,13,2,9,5,4,0,0,0,55,38
45,0,235891,7,12,4,0,1,4,1,0,0,40,3
23,1,203353,9,13,4,3,3,4,0,0,0,12,38
18,2,34125,0,6,4,7,3,4,0,0,0,28,38
32,2,97306,9,13,4,0,1,4,0,0,0,48,38
50,2,220019,12,14,2,9,5,4,0,0,0,40,38
31,5,113129,15,10,4,7,3,4,0,0,0,65,38
48,4,209057,9,13,3,11,3,4,1,0,0,50,38
30,2,345522,11,9,2,13,0,4,1,3103,0,70,38
39,2,106961,11,9,2,11,0,4,1,0,0,40,38
31,2,228873,11,9,2,2,0,4,1,0,0,40,38
31,5,33308,8,11,2,2,0,4,1,0,0,40,38
39,3,34180,8,11,2,4,0,4,1,0,0,60,38
53,2,208302,0,6,2,7,0,4,1,0,0,34,38
42,2,220776,11,9,5,5,4,4,1,0,0,40,30
30,2,54929,11,9,2,11,0,4,1,0,0,55,38
36,2,215503,11,9,4,2,1,4,1,0,0,65,38
72,2,183616,11,9,2,3,5,4,0,0,0,50,8
43,2,195258,11,9,2,0,0,4,1,0,0,40,38
40,4,125206,14,15,2,9,0,4,1,0,0,40,38
31,1,194141,11,9,2,10,0,4,1,0,0,48,38
81,4,193237,3,2,6,11,2,4,1,0,0,45,25
22,2,67234,11,9,4,11,1,4,1,0,0,60,38
45,4,149640,14,15,4,9,1,4,1,0,0,30,38
47,2,183013,11,9,2,7,0,4,1,0,0,40,38
56,2,247337,9,13,2,9,0,4,1,0,0,50,38
40,3,99185,9,13,2,9,0,4,1,0,0,60,38
52,2,266529,15,10,2,9,0,4,1,0,0,45,38
46,2,321327,15,10,2,13,0,4,1,7298,0,45,38
48,4,397466,15,10,2,3,0,4,1,0,0,60,38
49,3,201080,15,10,0,2,1,4,1,0,0,55,38
52,3,173754,14,15,2,9,0,4,1,15024,0,60,38
42,2,30424,1,7,5,7,4,4,0,0,0,38,38
27,2,288229,9,13,4,0,3,1,0,0,0,50,24
22,2,193090,11,9,4,11,1,4,0,0,0,37,38
46,1,160187,12,14,6,3,4,2,0,0,0,35,38
48,2,265083,0,6,0,11,1,4,0,0,0,38,38
46,2,102359,15,10,2,3,0,4,1,0,0,50,38
30,2,144064,11,9,2,3,0,4,1,0,0,62,38
37,1,365430,15,10,2,2,0,4,1,5178,0,40,38
58,4,266707,3,2,2,13,0,4,1,0,2179,18,38
36,0,210945,15,10,2,0,0,4,1,0,0,70,38
31,2,74501,11,9,0,7,4,4,0,0,0,30,38
44,2,118536,6,5,2,6,0,2,1,0,0,40,38
62,2,128092,11,9,6,0,1,4,0,0,0,32,38
21,2,143604,11,9,4,0,3,4,0,0,0,40,38
46,2,72619,15,10,2,3,5,4,0,0,0,40,38
39,2,314007,0,6,2,2,0,4,1,0,2051,40,38
39,1,116666,11,9,4,10,3,0,1,4650,0,48,38
36,1,357720,8,11,4,9,1,4,0,0,0,40,38
33,2,99309,11,9,2,3,0,4,1,0,0,50,38
28,1,86615,11,9,4,7,3,2,1,0,0,30,38
39,2,230329,9,13,2,11,0,4,1,0,0,40,1
60,2,146674,0,6,2,5,0,2,1,0,0,40,38
34,2,195602,7,12,2,2,0,4,1,0,0,44,38
20,2,204641,15,10,4,7,3,4,1,0,0,40,38
43,2,227065,12,14,2,3,0,4,1,0,0,43,38
37,2,201531,11,9,2,4,0,4,1,0,0,40,38
52,2,194259,5,4,2,3,5,4,0,0,0,50,38
56,2,117872,8,11,2,2,0,2,1,0,0,40,38
46,1,114160,12,14,2,3,0,4,1,0,1902,45,38
32,2,44677,9,13,4,0,1,4,1,0,0,40,38
59,2,294395,12,14,6,9,1,4,0,0,0,40,38
31,2,174201,11,9,2,13,0,4,1,0,0,65,38
27,2,321896,11,9,4,7,1,4,1,0,0,40,38
36,1,130620,11,9,2,0,5,1,0,0,0,40,2
40,2,408717,11,9,2,2,0,4,1,0,0,40,38
54,2,141663,11,9,4,7,1,4,1,0,0,15,38
42,5,39586,12,14,2,9,5,4,0,0,0,20,38
19,2,178147,11,9,4,11,3,4,1,0,0,35,38
23,2,359759,11,9,4,2,3,1,1,0,0,40,29
82,4,71438,11,9,2,4,0,4,1,0,0,20,38
24,2,349691,15,10,4,11,2,2,0,0,0,40,38
32,2,207301,11,9,4,5,1,4,0,0,0,40,38
19,2,142219,15,10,4,0,3,4,0,0,0,30,38
23,2,481175,15,10,4,3,3,3,1,0,0,24,28
31,2,234976,1,7,4,0,4,4,0,0,0,48,38
41,2,428499,1,7,2,2,0,4,1,0,1485,50,38
59,2,126668,8,11,2,9,0,4,1,5178,0,50,38
21,2,107895,15,10,4,0,1,4,1,0,0,35,38
49,3,191277,15,10,2,3,0,4,1,15024,0,50,38
24,2,118023,15,10,4,5,3,4,1,0,0,30,38
26,2,159759,9,13,4,7,3,4,1,0,0,40,38
51,2,138022,12,14,2,3,0,4,1,0,0,60,38
31,2,63437,11,9,4,4,1,4,1,0,0,40,20
45,2,289230,9,13,0,9,4,4,0,0,0,48,38
21,2,113163,15,10,4,0,3,4,1,0,0,50,38
32,5,438711,15,10,2,9,5,2,0,0,0,40,38
53,1,233722,7,12,4,0,1,2,1,0,0,40,38
43,2,242804,11,9,5,5,1,4,1,0,0,40,38
47,2,144844,11,9,2,2,0,4,1,0,0,40,38
46,2,229737,9,13,2,11,0,4,1,0,0,50,18
40,3,475322,9,13,5,2,3,4,1,0,0,50,38
53,4,302847,11,9,2,11,0,4,1,0,0,35,38
55,1,177163,12,14,6,9,4,4,0,914,0,50,38
38,4,100316,9,13,2,2,0,4,1,0,0,35,38
29,2,126060,11,9,2,11,5,4,0,0,0,40,38
36,2,316298,9,13,4,12,3,4,1,0,0,40,38
40,2,153799,3,2,3,6,4,4,0,0,0,40,5
35,2,301862,11,9,4,2,4,4,1,0,0,50,38
26,2,236068,15,10,4,11,2,4,0,0,0,20,38
27,2,169815,9,13,4,11,3,4,1,0,0,40,38
27,2,207352,9,13,2,12,0,1,1,0,0,40,18
43,2,64631,11,9,2,3,0,4,1,15024,0,50,38
31,2,150309,10,16,2,9,5,4,0,0,0,90,38
38,2,171344,1,7,3,13,3,4,1,0,0,36,25
46,2,167882,11,9,0,12,1,4,0,0,0,43,38
43,2,403467,9,13,2,3,0,2,1,7688,0,40,38
32,2,124187,6,5,2,4,0,2,1,0,0,40,38
51,2,334273,11,9,2,2,0,4,1,0,0,40,38
33,2,213226,11,9,0,11,1,4,1,0,0,50,38
28,2,129460,6,5,4,2,1,4,1,0,0,40,7
31,2,414525,2,8,4,4,1,2,1,0,0,60,38
33,2,477106,11,9,2,13,0,2,1,0,0,40,38
50,2,283676,15,10,0,2,1,4,1,0,0,40,38
53,4,192982,11,9,2,4,0,4,1,0,0,85,38
50,1,133963,9,13,4,9,3,4,0,0,0,40,38
59,2,175290,5,4,4,7,2,4,1,0,0,32,38
24,2,300584,11,9,4,5,4,4,1,0,0,40,38
23,5,101094,15,10,4,10,3,4,1,0,0,60,38
38,0,207066,11,9,2,3,0,4,1,0,0,42,38
26,2,96467,9,13,4,9,1,4,0,0,0,40,38
23,2,520775,2,8,4,8,3,4,1,0,0,30,38
40,2,85995,0,6,2,6,0,4,1,0,0,40,38
47,2,398652,11,9,2,11,0,4,1,0,0,50,38
40,2,346847,8,11,5,9,2,4,0,0,0,40,38
33,2,188661,11,9,2,2,0,4,1,0,0,50,38
27,2,386036,15,10,4,13,1,4,1,0,0,48,38
58,0,129786,0,6,2,2,0,4,1,0,0,40,38
90,2,40388,9,13,4,3,1,4,1,0,0,55,38
45,2,178215,6,5,2,6,5,4,0,0,0,40,38
40,2,316820,15,10,2,7,0,4,1,0,1485,40,38
45,2,182313,9,13,2,3,0,4,1,7688,0,50,38
41,4,190290,11,9,0,2,1,4,1,0,0,40,38
46,1,148995,9,13,4,9,3,4,1,4787,0,45,38
34,2,126838,11,9,2,13,0,4,1,0,0,40,38
39,2,25803,15,10,2,11,0,4,1,0,0,55,38
46,2,102388,14,15,2,9,0,4,1,15024,0,45,38
31,2,446512,15,10,5,7,4,2,0,0,0,40,38
42,2,192712,11,9,5,7,4,4,0,0,0,25,38
26,2,122999,12,14,4,9,1,4,1,8614,0,40,38
35,4,256992,4,3,2,7,5,4,0,0,0,15,25
20,2,166527,15,10,4,0,3,3,0,0,0,20,38
79,2,266119,9,13,2,11,0,4,1,0,0,40,38
23,2,167424,15,10,4,7,3,4,0,0,0,35,38
22,2,203715,15,10,4,0,3,4,1,0,0,40,38
29,2,183061,11,9,2,2,0,0,1,0,0,48,38
29,2,406662,11,9,4,5,1,4,1,0,0,40,38
69,1,197288,11,9,2,3,0,4,1,0,0,35,38
41,2,114157,11,9,0,6,3,4,1,0,0,40,38
